0:0:0:0:0:0:0:1 - - [25/May/2016:15:47:12 +0200] "GET /users/1/teams HTTP/1.1" 404 307
0:0:0:0:0:0:0:1 - - [25/May/2016:15:48:41 +0200] "GET / HTTP/1.1" 200 88
0:0:0:0:0:0:0:1 - - [25/May/2016:15:48:42 +0200] "GET /users HTTP/1.1" 200 1258
0:0:0:0:0:0:0:1 - - [25/May/2016:15:48:42 +0200] "GET /css/bootstrap.min.css HTTP/1.1" 200 121260
0:0:0:0:0:0:0:1 - - [25/May/2016:15:48:42 +0200] "GET /css/main.css HTTP/1.1" 200 88
0:0:0:0:0:0:0:1 - - [25/May/2016:15:48:44 +0200] "GET /users/1/predictions HTTP/1.1" 200 1003
0:0:0:0:0:0:0:1 - - [25/May/2016:15:48:45 +0200] "GET /css/main.css HTTP/1.1" 200 88
0:0:0:0:0:0:0:1 - - [25/May/2016:15:48:45 +0200] "GET /css/bootstrap.min.css HTTP/1.1" 200 121260
0:0:0:0:0:0:0:1 - - [25/May/2016:15:48:46 +0200] "GET /users/1/teams HTTP/1.1" 404 307
0:0:0:0:0:0:0:1 - - [25/May/2016:15:49:00 +0200] "GET / HTTP/1.1" 200 88
0:0:0:0:0:0:0:1 - - [25/May/2016:15:49:00 +0200] "GET /users HTTP/1.1" 200 1258
0:0:0:0:0:0:0:1 - - [25/May/2016:15:49:00 +0200] "GET /css/main.css HTTP/1.1" 200 88
0:0:0:0:0:0:0:1 - - [25/May/2016:15:49:00 +0200] "GET /css/bootstrap.min.css HTTP/1.1" 200 121260
0:0:0:0:0:0:0:1 - - [25/May/2016:15:49:01 +0200] "GET /teams HTTP/1.1" 200 1181
0:0:0:0:0:0:0:1 - - [25/May/2016:15:49:01 +0200] "GET /css/bootstrap.min.css HTTP/1.1" 200 121260
0:0:0:0:0:0:0:1 - - [25/May/2016:15:49:02 +0200] "GET /css/main.css HTTP/1.1" 200 88
0:0:0:0:0:0:0:1 - - [25/May/2016:15:49:04 +0200] "GET /users/1/predictions HTTP/1.1" 200 1003
0:0:0:0:0:0:0:1 - - [25/May/2016:15:49:04 +0200] "GET /css/main.css HTTP/1.1" 200 88
0:0:0:0:0:0:0:1 - - [25/May/2016:15:49:04 +0200] "GET /css/bootstrap.min.css HTTP/1.1" 200 121260
0:0:0:0:0:0:0:1 - - [25/May/2016:15:49:05 +0200] "GET /users/1/teams HTTP/1.1" 404 307
0:0:0:0:0:0:0:1 - - [25/May/2016:15:49:33 +0200] "GET / HTTP/1.1" 200 88
0:0:0:0:0:0:0:1 - - [25/May/2016:15:49:33 +0200] "GET /users HTTP/1.1" 200 1258
0:0:0:0:0:0:0:1 - - [25/May/2016:15:49:33 +0200] "GET /css/bootstrap.min.css HTTP/1.1" 200 121260
0:0:0:0:0:0:0:1 - - [25/May/2016:15:49:33 +0200] "GET /css/main.css HTTP/1.1" 200 88
0:0:0:0:0:0:0:1 - - [25/May/2016:15:49:34 +0200] "GET /teams HTTP/1.1" 200 1181
0:0:0:0:0:0:0:1 - - [25/May/2016:15:49:35 +0200] "GET /css/main.css HTTP/1.1" 200 88
0:0:0:0:0:0:0:1 - - [25/May/2016:15:49:35 +0200] "GET /css/bootstrap.min.css HTTP/1.1" 200 121260
0:0:0:0:0:0:0:1 - - [25/May/2016:15:49:39 +0200] "GET /users/1/predictions HTTP/1.1" 200 1003
0:0:0:0:0:0:0:1 - - [25/May/2016:15:49:39 +0200] "GET /css/main.css HTTP/1.1" 200 88
0:0:0:0:0:0:0:1 - - [25/May/2016:15:49:39 +0200] "GET /css/bootstrap.min.css HTTP/1.1" 200 121260
0:0:0:0:0:0:0:1 - - [25/May/2016:15:49:40 +0200] "GET /users/1/teams HTTP/1.1" 404 307
0:0:0:0:0:0:0:1 - - [25/May/2016:15:50:54 +0200] "GET / HTTP/1.1" 200 88
0:0:0:0:0:0:0:1 - - [25/May/2016:15:50:55 +0200] "GET /users HTTP/1.1" 200 1258
0:0:0:0:0:0:0:1 - - [25/May/2016:15:50:55 +0200] "GET /css/bootstrap.min.css HTTP/1.1" 200 121260
0:0:0:0:0:0:0:1 - - [25/May/2016:15:50:55 +0200] "GET /css/main.css HTTP/1.1" 200 88
0:0:0:0:0:0:0:1 - - [25/May/2016:15:50:58 +0200] "GET /teams HTTP/1.1" 200 1181
0:0:0:0:0:0:0:1 - - [25/May/2016:15:50:58 +0200] "GET /css/main.css HTTP/1.1" 200 88
0:0:0:0:0:0:0:1 - - [25/May/2016:15:50:58 +0200] "GET /css/bootstrap.min.css HTTP/1.1" 200 121260
0:0:0:0:0:0:0:1 - - [25/May/2016:15:51:00 +0200] "GET /css/bootstrap.min.css HTTP/1.1" 200 121260
0:0:0:0:0:0:0:1 - - [25/May/2016:15:51:02 +0200] "GET /users/1/predictions HTTP/1.1" 200 1003
0:0:0:0:0:0:0:1 - - [25/May/2016:15:51:02 +0200] "GET /css/bootstrap.min.css HTTP/1.1" 200 121260
0:0:0:0:0:0:0:1 - - [25/May/2016:15:51:02 +0200] "GET /css/main.css HTTP/1.1" 200 88
0:0:0:0:0:0:0:1 - - [25/May/2016:15:51:03 +0200] "GET /users/1/teams HTTP/1.1" 404 307
0:0:0:0:0:0:0:1 - - [25/May/2016:15:53:39 +0200] "GET / HTTP/1.1" 200 88
0:0:0:0:0:0:0:1 - - [25/May/2016:15:53:40 +0200] "GET /users HTTP/1.1" 500 363
0:0:0:0:0:0:0:1 - - [25/May/2016:15:55:33 +0200] "GET /users HTTP/1.1" 200 1260
0:0:0:0:0:0:0:1 - - [25/May/2016:15:55:34 +0200] "GET /css/main.css HTTP/1.1" 200 88
0:0:0:0:0:0:0:1 - - [25/May/2016:15:55:34 +0200] "GET /css/bootstrap.min.css HTTP/1.1" 200 121260
0:0:0:0:0:0:0:1 - - [25/May/2016:15:55:35 +0200] "GET /users/1/predictions HTTP/1.1" 200 1005
0:0:0:0:0:0:0:1 - - [25/May/2016:15:55:35 +0200] "GET /css/main.css HTTP/1.1" 200 88
0:0:0:0:0:0:0:1 - - [25/May/2016:15:55:35 +0200] "GET /css/bootstrap.min.css HTTP/1.1" 200 121260
0:0:0:0:0:0:0:1 - - [25/May/2016:15:55:36 +0200] "GET /teams HTTP/1.1" 200 1183
0:0:0:0:0:0:0:1 - - [25/May/2016:15:55:36 +0200] "GET /css/main.css HTTP/1.1" 200 88
0:0:0:0:0:0:0:1 - - [25/May/2016:15:55:36 +0200] "GET /css/bootstrap.min.css HTTP/1.1" 200 121260
0:0:0:0:0:0:0:1 - - [25/May/2016:15:55:39 +0200] "GET /games HTTP/1.1" 200 1234
0:0:0:0:0:0:0:1 - - [25/May/2016:15:55:39 +0200] "GET /css/main.css HTTP/1.1" 200 88
0:0:0:0:0:0:0:1 - - [25/May/2016:15:55:39 +0200] "GET /css/bootstrap.min.css HTTP/1.1" 200 121260
0:0:0:0:0:0:0:1 - - [25/May/2016:15:55:40 +0200] "GET /teams HTTP/1.1" 200 1183
0:0:0:0:0:0:0:1 - - [25/May/2016:15:55:40 +0200] "GET /css/bootstrap.min.css HTTP/1.1" 200 121260
0:0:0:0:0:0:0:1 - - [25/May/2016:15:55:40 +0200] "GET /css/main.css HTTP/1.1" 200 88
0:0:0:0:0:0:0:1 - - [25/May/2016:15:56:51 +0200] "GET / HTTP/1.1" 200 88
0:0:0:0:0:0:0:1 - - [25/May/2016:15:56:52 +0200] "GET /users HTTP/1.1" 200 1342
0:0:0:0:0:0:0:1 - - [25/May/2016:15:56:52 +0200] "GET /css/bootstrap.min.css HTTP/1.1" 200 121260
0:0:0:0:0:0:0:1 - - [25/May/2016:15:56:52 +0200] "GET /css/main.css HTTP/1.1" 200 88
0:0:0:0:0:0:0:1 - - [25/May/2016:15:56:55 +0200] "GET /users/1/predictions HTTP/1.1" 200 1087
0:0:0:0:0:0:0:1 - - [25/May/2016:15:56:55 +0200] "GET /css/main.css HTTP/1.1" 200 88
0:0:0:0:0:0:0:1 - - [25/May/2016:15:56:55 +0200] "GET /css/bootstrap.min.css HTTP/1.1" 200 121260
0:0:0:0:0:0:0:1 - - [25/May/2016:15:56:56 +0200] "GET /users HTTP/1.1" 200 1342
0:0:0:0:0:0:0:1 - - [25/May/2016:15:56:56 +0200] "GET /css/main.css HTTP/1.1" 200 88
0:0:0:0:0:0:0:1 - - [25/May/2016:15:56:56 +0200] "GET /css/bootstrap.min.css HTTP/1.1" 200 121260
0:0:0:0:0:0:0:1 - - [25/May/2016:15:56:58 +0200] "GET /teams HTTP/1.1" 200 1265
0:0:0:0:0:0:0:1 - - [25/May/2016:15:56:58 +0200] "GET /css/main.css HTTP/1.1" 200 88
0:0:0:0:0:0:0:1 - - [25/May/2016:15:56:58 +0200] "GET /css/bootstrap.min.css HTTP/1.1" 200 121260
0:0:0:0:0:0:0:1 - - [25/May/2016:15:56:59 +0200] "GET /users HTTP/1.1" 200 1342
0:0:0:0:0:0:0:1 - - [25/May/2016:15:56:59 +0200] "GET /css/main.css HTTP/1.1" 200 88
0:0:0:0:0:0:0:1 - - [25/May/2016:15:56:59 +0200] "GET /css/bootstrap.min.css HTTP/1.1" 200 121260
0:0:0:0:0:0:0:1 - - [25/May/2016:15:57:00 +0200] "GET /users/1/predictions HTTP/1.1" 200 1087
0:0:0:0:0:0:0:1 - - [25/May/2016:15:57:00 +0200] "GET /css/main.css HTTP/1.1" 200 88
0:0:0:0:0:0:0:1 - - [25/May/2016:15:57:00 +0200] "GET /css/bootstrap.min.css HTTP/1.1" 200 121260
0:0:0:0:0:0:0:1 - - [25/May/2016:15:57:03 +0200] "GET /games HTTP/1.1" 200 1316
0:0:0:0:0:0:0:1 - - [25/May/2016:15:57:03 +0200] "GET /css/main.css HTTP/1.1" 200 88
0:0:0:0:0:0:0:1 - - [25/May/2016:15:57:03 +0200] "GET /css/bootstrap.min.css HTTP/1.1" 200 121260
0:0:0:0:0:0:0:1 - - [25/May/2016:15:59:47 +0200] "GET / HTTP/1.1" 200 88
0:0:0:0:0:0:0:1 - - [25/May/2016:15:59:47 +0200] "GET /users HTTP/1.1" 200 1356
0:0:0:0:0:0:0:1 - - [25/May/2016:15:59:47 +0200] "GET /css/main.css HTTP/1.1" 200 88
0:0:0:0:0:0:0:1 - - [25/May/2016:15:59:47 +0200] "GET /css/bootstrap.min.css HTTP/1.1" 200 121260
0:0:0:0:0:0:0:1 - - [25/May/2016:15:59:49 +0200] "GET /users HTTP/1.1" 200 1356
0:0:0:0:0:0:0:1 - - [25/May/2016:15:59:49 +0200] "GET /css/bootstrap.min.css HTTP/1.1" 200 121260
0:0:0:0:0:0:0:1 - - [25/May/2016:15:59:49 +0200] "GET /css/main.css HTTP/1.1" 200 88
0:0:0:0:0:0:0:1 - - [25/May/2016:15:59:51 +0200] "GET /teams HTTP/1.1" 200 1279
0:0:0:0:0:0:0:1 - - [25/May/2016:15:59:51 +0200] "GET /css/main.css HTTP/1.1" 200 88
0:0:0:0:0:0:0:1 - - [25/May/2016:15:59:51 +0200] "GET /css/bootstrap.min.css HTTP/1.1" 200 121260
0:0:0:0:0:0:0:1 - - [25/May/2016:15:59:51 +0200] "GET /users HTTP/1.1" 200 1356
0:0:0:0:0:0:0:1 - - [25/May/2016:15:59:52 +0200] "GET /css/bootstrap.min.css HTTP/1.1" 200 121260
0:0:0:0:0:0:0:1 - - [25/May/2016:15:59:52 +0200] "GET /css/main.css HTTP/1.1" 200 88
0:0:0:0:0:0:0:1 - - [25/May/2016:15:59:53 +0200] "GET /users/1/predictions HTTP/1.1" 200 1101
0:0:0:0:0:0:0:1 - - [25/May/2016:15:59:53 +0200] "GET /css/bootstrap.min.css HTTP/1.1" 200 121260
0:0:0:0:0:0:0:1 - - [25/May/2016:15:59:53 +0200] "GET /css/main.css HTTP/1.1" 200 88
0:0:0:0:0:0:0:1 - - [25/May/2016:15:59:54 +0200] "GET /users HTTP/1.1" 200 1356
0:0:0:0:0:0:0:1 - - [25/May/2016:15:59:54 +0200] "GET /css/main.css HTTP/1.1" 200 88
0:0:0:0:0:0:0:1 - - [25/May/2016:15:59:54 +0200] "GET /css/bootstrap.min.css HTTP/1.1" 200 121260
0:0:0:0:0:0:0:1 - - [25/May/2016:16:15:46 +0200] "GET / HTTP/1.1" 200 88
0:0:0:0:0:0:0:1 - - [25/May/2016:16:15:46 +0200] "GET /users HTTP/1.1" 200 1329
0:0:0:0:0:0:0:1 - - [25/May/2016:16:15:46 +0200] "GET /css/main.css HTTP/1.1" 200 88
0:0:0:0:0:0:0:1 - - [25/May/2016:16:15:46 +0200] "GET /css/bootstrap.min.css HTTP/1.1" 200 121260
